sample_id,split,source_file,output_file,rows,feature_dim,pose_joints,feature_min,feature_max,pose_scale_min,pose_scale_max,status,error,processing_sec
hoyeon_lie_down_normal_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/hoyeon_lie_down_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/hoyeon_lie_down_normal_01_model_ready.npz,1796,315,33,-4.045290470123291,5.160432815551758,0.19216372072696686,0.23870457708835602,completed,,0.2694988250732422
sujin_fall_normal_04,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_fall_normal_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_fall_normal_04_model_ready.npz,126,315,33,-3.2195873260498047,6.403634548187256,0.06446683406829834,0.33585575222969055,completed,,0.03319883346557617
sujin_fall_normal_05,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_fall_normal_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_fall_normal_05_model_ready.npz,127,315,33,-3.1940979957580566,7.757776737213135,0.05000000074505806,0.330388605594635,completed,,0.031275033950805664
sujin_fall_stay_down_03,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_fall_stay_down_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_fall_stay_down_03_model_ready.npz,100,315,33,-2.9467697143554688,5.660370349884033,0.0788760706782341,0.3324100971221924,completed,,0.027055025100708008
sujin_fall_stay_down_04,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_fall_stay_down_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_fall_stay_down_04_model_ready.npz,101,315,33,-3.064628839492798,4.441525936126709,0.18028856813907623,0.320901095867157,completed,,0.027548551559448242
sujin_free_activity_normal_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_free_activity_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_free_activity_normal_01_model_ready.npz,1800,315,33,-3.4870522022247314,5.472368240356445,0.0734836757183075,0.6022840738296509,completed,,0.23244023323059082
sujin_pick_up_normal_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_pick_up_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_pick_up_normal_01_model_ready.npz,1802,315,33,-2.939520835876465,5.598342418670654,0.06320422142744064,0.4407629668712616,completed,,0.2756080627441406
sujin_pick_up_normal_12,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_pick_up_normal_12_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_pick_up_normal_12_model_ready.npz,128,315,33,-3.2623658180236816,8.895631790161133,0.058897461742162704,0.32808738946914673,completed,,0.03331804275512695
sujin_sit_normal_02,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_sit_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_sit_normal_02_model_ready.npz,126,315,33,-3.8745462894439697,7.033693790435791,0.2568657398223877,0.36181163787841797,completed,,0.030440330505371094
sujin_sit_to_stand_normal_02,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_sit_to_stand_normal_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_sit_to_stand_normal_02_model_ready.npz,1801,315,33,-2.5373857021331787,4.316954135894775,0.19321994483470917,0.36461034417152405,completed,,0.22783327102661133
sujin_sit_to_stand_normal_06,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_sit_to_stand_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_sit_to_stand_normal_06_model_ready.npz,125,315,33,-2.8092212677001953,5.823067665100098,0.2456841766834259,0.4277094006538391,completed,,0.03021717071533203
sujin_slow_lie_down_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_slow_lie_down_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_slow_lie_down_01_model_ready.npz,1782,315,33,-3.4828996658325195,6.440831184387207,0.05000000074505806,0.34502512216567993,completed,,0.2498478889465332
sujin_stand_normal_06,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_stand_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_stand_normal_06_model_ready.npz,129,315,33,-2.71960186958313,7.2856364250183105,0.30165714025497437,0.3458265960216522,completed,,0.03365159034729004
sujin_walk_normal_06,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_06_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_walk_normal_06_model_ready.npz,127,315,33,-6.209691047668457,6.327670097351074,0.2615301311016083,0.3908871114253998,completed,,0.030516624450683594
sujin_walk_normal_07,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_07_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_walk_normal_07_model_ready.npz,126,315,33,-2.856597900390625,9.885821342468262,0.27785903215408325,0.4265837073326111,completed,,0.02969527244567871
sujin_walk_normal_13,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/sujin_walk_normal_13_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/sujin_walk_normal_13_model_ready.npz,130,315,33,-3.3979642391204834,6.7019548416137695,0.2852708399295807,0.4696248471736908,completed,,0.031228065490722656
yena_bending_normal_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_bending_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_bending_normal_01_model_ready.npz,1807,315,33,-4.934172630310059,8.865371704101562,0.07193838059902191,0.3751092553138733,completed,,0.23626184463500977
yena_chair_sit_variation_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_chair_sit_variation_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_chair_sit_variation_01_model_ready.npz,1798,315,33,-2.440657377243042,3.9138009548187256,0.17953898012638092,0.3947899043560028,completed,,0.25652480125427246
yena_fall_normal_08,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_08_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_fall_normal_08_model_ready.npz,128,315,33,-3.7510316371917725,9.371920585632324,0.13404801487922668,0.44288912415504456,completed,,0.03697037696838379
yena_fall_normal_12,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_12_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_fall_normal_12_model_ready.npz,124,315,33,-3.9108757972717285,9.02956771850586,0.16242408752441406,0.4465433359146118,completed,,0.031391143798828125
yena_fall_normal_14,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_fall_normal_14_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_fall_normal_14_model_ready.npz,122,315,33,-3.662224531173706,9.044012069702148,0.11904194205999374,0.4515781104564667,completed,,0.028131961822509766
yena_pick_up_normal_03,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_normal_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_pick_up_normal_03_model_ready.npz,131,315,33,-5.05586051940918,8.838482856750488,0.10593307763338089,0.42479437589645386,completed,,0.03218960762023926
yena_pick_up_variation_02,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_variation_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_pick_up_variation_02_model_ready.npz,138,315,33,-3.8470027446746826,10.0,0.07680248469114304,0.3808353543281555,completed,,0.04293537139892578
yena_pick_up_variation_03,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_pick_up_variation_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_pick_up_variation_03_model_ready.npz,133,315,33,-3.965021848678589,9.965033531188965,0.06675943732261658,0.3714444935321808,completed,,0.04127192497253418
yena_sit_normal_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_sit_normal_01_model_ready.npz,1204,315,33,-4.312669277191162,5.833423137664795,0.2974272072315216,0.4116760194301605,completed,,0.1853954792022705
yena_sit_normal_05,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_sit_normal_05_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_sit_normal_05_model_ready.npz,130,315,33,-3.171128988265991,7.285755157470703,0.22414149343967438,0.4329487085342407,completed,,0.03401684761047363
yena_stand_normal_03,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_stand_normal_03_model_ready.npz,128,315,33,-3.195678949356079,6.050515174865723,0.36482828855514526,0.39004695415496826,completed,,0.030574321746826172
yena_stand_normal_09,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_09_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_stand_normal_09_model_ready.npz,123,315,33,-3.2203240394592285,6.276041507720947,0.34245437383651733,0.35670366883277893,completed,,0.03486752510070801
yena_stand_normal_11,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_stand_normal_11_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_stand_normal_11_model_ready.npz,124,315,33,-2.8402228355407715,5.647944927215576,0.3762131631374359,0.39753007888793945,completed,,0.03055858612060547
yena_walk_normal_01,validation,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/train/yena_walk_normal_01_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/validation/yena_walk_normal_01_model_ready.npz,1230,315,33,-4.694736480712891,6.792411804199219,0.2947025001049042,0.6146626472473145,completed,,0.17471647262573242
hoyeon_test_04,test,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/test/hoyeon_test_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/test/hoyeon_test_04_model_ready.npz,1198,315,33,-3.4894907474517822,5.6164631843566895,0.05730423331260681,0.5142983794212341,completed,,0.15691566467285156
sujin_test_03,test,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/test/sujin_test_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/test/sujin_test_03_model_ready.npz,1200,315,33,-2.366734266281128,3.558872699737549,0.059064239263534546,0.5360043048858643,completed,,0.16325068473815918
yena_test_02,test,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/test/yena_test_02_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/test/yena_test_02_model_ready.npz,1197,315,33,-3.13106632232666,3.9729225635528564,0.06809226423501968,0.506758451461792,completed,,0.14780545234680176
yena_test_03,test,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/test/yena_test_03_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/test/yena_test_03_model_ready.npz,1087,315,33,-4.793632507324219,9.791390419006348,0.07416581362485886,0.565522313117981,completed,,0.2146761417388916
yena_test_04,test,/content/gdrive/MyDrive/CareWave_Round4_Reextract/synchronized_315/test/yena_test_04_synchronized_315.npz,/content/gdrive/MyDrive/CareWave_Round4_Reextract/model_ready_315/test/yena_test_04_model_ready.npz,100,315,33,-3.466076612472534,7.242064952850342,0.05051428824663162,0.4026162922382355,completed,,0.17429542541503906
